specification,k,centroid_id,n,share_percent,z_bmi,z_triglycerides,z_ldl,z_hdl,z_age,z_waist_circumference
core6_operational_positive_weighted,13,K13-C12,58,7.901907356948229,1.0023921544695562,-0.20545986671659838,0.021613616270138983,-0.5142700498928523,-1.3445648284406617,0.9550926058741686
core6_operational_positive_weighted,13,K13-C03,6,0.8174386920980926,-0.5374644938368333,0.47890026503224514,4.346499889255891,-0.4110854608814519,-0.4977525719377153,-0.4450332913085201
core6_operational_positive_weighted,13,K13-C04,74,10.08174386920981,-0.7571003144888218,-0.4007740736024819,-0.6798516062095189,-0.1018040349288899,0.7248266131946784,-0.7711502845563852
core6_operational_positive_weighted,13,K13-C11,62,8.446866485013624,0.8006995145091071,0.47954292669651133,-0.7538139910579612,-0.6629619551265183,0.4382171474076666,1.0696491981806482
core6_operational_positive_weighted,13,K13-C13,40,5.449591280653951,2.3983153977060616,-0.46750959247052787,-0.37708799601548715,-0.06275686000781056,0.05737200058156905,2.070326660651833
core6_operational_positive_weighted,13,K13-C07,79,10.762942779291553,-0.14074842795999112,0.8256528402138205,0.8835648793436129,-0.7567211807186902,-0.02389441253346047,0.05363338750311787
core6_operational_positive_weighted,13,K13-C01,55,7.493188010899182,-1.1430580736988147,-0.7307090214440157,-0.15116443252095713,1.879934867012297,0.11534208943201144,-1.2996181552611286
core6_operational_positive_weighted,13,K13-C08,80,10.899182561307901,0.5095937180784919,-0.421461423631167,0.3982739299584044,0.7078325028309416,0.6300376841284149,0.49461149308588387
core6_operational_positive_weighted,13,K13-C02,97,13.215258855585832,-0.864441648693818,-0.15777988753021976,1.0783002453835755,0.0441783093048821,0.2838852924074542,-0.912587081498586
core6_operational_positive_weighted,13,K13-C10,11,1.4986376021798364,-0.43343385281191715,4.886056197179099,-0.04603458941989302,-0.7787538437438069,-0.7266312398909182,-0.1577685062000811
core6_operational_positive_weighted,13,K13-C05,78,10.626702997275205,-0.25418248114387354,-0.3518545365383129,-0.13472586044265425,-0.030747313825307585,-1.1263751933779118,-0.3203536853526581
core6_operational_positive_weighted,13,K13-C06,36,4.904632152588556,-0.4590354569893459,1.7044365841918978,-0.7264974069620607,-0.6779815364949244,-0.009353009993859159,-0.3441995116283693
core6_operational_positive_weighted,14,K14-C14,36,4.904632152588556,2.4878107750493963,-0.4088589257678873,-0.3586602885225118,-0.085744989148241,0.004404724145404425,2.152117844777522
core6_operational_positive_weighted,14,K14-C01,47,6.4032697547683926,-1.2044152003165032,-0.7286659743610898,-0.15038554500558066,1.9485759450082454,0.04933689840874391,-1.4014176283093278
core6_operational_positive_weighted,14,K14-C07,74,10.08174386920981,0.334000869535063,-0.5740558697611227,0.28046663662033255,1.0004256843239079,0.5307310126353388,0.32171590260701566
core6_operational_positive_weighted,14,K14-C10,74,10.08174386920981,0.6590508678832963,-0.39548751032984536,-0.9958880493638398,-0.14445264831356394,0.3868325501516901,0.742323133332728
core6_operational_positive_weighted,14,K14-C08,28,3.8147138964577656,-0.6477494130640615,2.5619670290479446,-0.41848119555918567,-0.5121107741741427,-0.11155332074267417,-0.5202206415043853
core6_operational_positive_weighted,14,K14-C06,75,10.217983651226158,-0.2422724086102214,-0.33459021740186756,-0.23292165871830253,-0.12681191815504395,-1.1828877320730404,-0.30931647433361464
core6_operational_positive_weighted,14,K14-C09,88,11.989100817438691,-0.17928597778800112,0.4147283733539011,0.24142982530957907,-0.5890752127006555,0.6691534236925482,-0.034714752035744895
core6_operational_positive_weighted,14,K14-C02,82,11.1716621253406,-1.0041466318205363,-0.19625642493661688,0.9383271301868419,0.1026550357418103,0.3589180440998421,-1.114020885120871
core6_operational_positive_weighted,14,K14-C04,72,9.809264305177113,-0.6896861173240633,-0.48462484106568854,-1.1230157822000149,0.07010673383772827,0.5271986214374195,-0.7220706944331232
core6_operational_positive_weighted,14,K14-C13,37,5.040871934604905,0.6683210142446078,1.3875528023466095,-0.7429891296211437,-0.9633060252993053,-0.3493921416251165,0.9852743548630253
core6_operational_positive_weighted,14,K14-C05,55,7.493188010899182,-0.21615339943991216,0.4101099729393339,1.522465123275447,-0.4140608119566387,-0.5375249306312228,-0.06233565132835124
core6_operational_positive_weighted,14,K14-C12,59,8.038147138964577,1.1125867360288813,-0.24583097715795868,0.19853389016108575,-0.4380293180756365,-0.997927821577043,1.0247587736787973
