specification,k,method,replicate,held_out_cycle,ari
core6_operational_positive_weighted,7,leave_cycle_out,1,2009-2010,0.6257952262632073
core6_operational_positive_weighted,7,leave_cycle_out,2,2011-2012,0.4201090182956447
core6_operational_positive_weighted,7,leave_cycle_out,3,2013-2014,0.771402887208503
core6_operational_positive_weighted,7,leave_cycle_out,4,2015-2016,0.5687255691966369
core6_operational_positive_weighted,7,leave_cycle_out,5,2017-2018,0.49063354474975773
core6_operational_positive_weighted,7,leave_cycle_out,6,2021-2023,0.4702680308267605
core6_operational_positive_weighted,8,bootstrap_refit,1,,0.3835126948522269
core6_operational_positive_weighted,8,bootstrap_refit,2,,0.5839465670969592
core6_operational_positive_weighted,8,bootstrap_refit,3,,0.5570047363455014
core6_operational_positive_weighted,8,bootstrap_refit,4,,0.285695618818933
core6_operational_positive_weighted,8,bootstrap_refit,5,,0.5189606465437792
core6_operational_positive_weighted,8,bootstrap_refit,6,,0.3201588553960036
core6_operational_positive_weighted,8,bootstrap_refit,7,,0.42845921063040976
core6_operational_positive_weighted,8,bootstrap_refit,8,,0.6486105503241067
core6_operational_positive_weighted,8,bootstrap_refit,9,,0.36881979460217235
core6_operational_positive_weighted,8,bootstrap_refit,10,,0.2745364158751762
core6_operational_positive_weighted,8,bootstrap_refit,11,,0.7128043319812627
core6_operational_positive_weighted,8,bootstrap_refit,12,,0.4888048011219234
core6_operational_positive_weighted,8,bootstrap_refit,13,,0.4406523053197476
core6_operational_positive_weighted,8,bootstrap_refit,14,,0.4666321844731704
core6_operational_positive_weighted,8,bootstrap_refit,15,,0.49458562754121316
core6_operational_positive_weighted,8,bootstrap_refit,16,,0.5257737359564609
core6_operational_positive_weighted,8,bootstrap_refit,17,,0.45371654533042016
core6_operational_positive_weighted,8,bootstrap_refit,18,,0.4908234305618219
core6_operational_positive_weighted,8,bootstrap_refit,19,,0.3139285724168742
core6_operational_positive_weighted,8,bootstrap_refit,20,,0.4926681810038763
core6_operational_positive_weighted,8,bootstrap_refit,21,,0.49424074554132313
core6_operational_positive_weighted,8,bootstrap_refit,22,,0.4775665083635071
core6_operational_positive_weighted,8,bootstrap_refit,23,,0.5301055630880749
core6_operational_positive_weighted,8,bootstrap_refit,24,,0.4316457869290525
core6_operational_positive_weighted,8,bootstrap_refit,25,,0.3857170613657037
core6_operational_positive_weighted,8,bootstrap_refit,26,,0.441510142213479
core6_operational_positive_weighted,8,bootstrap_refit,27,,0.4274715834464064
core6_operational_positive_weighted,8,bootstrap_refit,28,,0.4048654317233886
core6_operational_positive_weighted,8,bootstrap_refit,29,,0.5693963325588346
core6_operational_positive_weighted,8,bootstrap_refit,30,,0.6528772653625099
core6_operational_positive_weighted,8,leave_cycle_out,1,2009-2010,0.6958974450183559
core6_operational_positive_weighted,8,leave_cycle_out,2,2011-2012,0.6583673651891376
core6_operational_positive_weighted,8,leave_cycle_out,3,2013-2014,0.5556571932644443
core6_operational_positive_weighted,8,leave_cycle_out,4,2015-2016,0.7174769429360729
core6_operational_positive_weighted,8,leave_cycle_out,5,2017-2018,0.5626475752642737
core6_operational_positive_weighted,8,leave_cycle_out,6,2021-2023,0.46612799830405705
core6_operational_positive_weighted,9,bootstrap_refit,1,,0.6187895678894832
core6_operational_positive_weighted,9,bootstrap_refit,2,,0.6478193377749812
core6_operational_positive_weighted,9,bootstrap_refit,3,,0.4766384101749686
core6_operational_positive_weighted,9,bootstrap_refit,4,,0.5284804630857198
core6_operational_positive_weighted,9,bootstrap_refit,5,,0.39139426512123343
core6_operational_positive_weighted,9,bootstrap_refit,6,,0.46089607035689373
core6_operational_positive_weighted,9,bootstrap_refit,7,,0.4238581132612719
core6_operational_positive_weighted,9,bootstrap_refit,8,,0.6171485425761521
core6_operational_positive_weighted,9,bootstrap_refit,9,,0.5031585256523924
core6_operational_positive_weighted,9,bootstrap_refit,10,,0.5474313827444822
core6_operational_positive_weighted,9,bootstrap_refit,11,,0.63512250455899
core6_operational_positive_weighted,9,bootstrap_refit,12,,0.553188568489844
core6_operational_positive_weighted,9,bootstrap_refit,13,,0.4840301567635893
core6_operational_positive_weighted,9,bootstrap_refit,14,,0.591115533299898
core6_operational_positive_weighted,9,bootstrap_refit,15,,0.5425776233968385
core6_operational_positive_weighted,9,bootstrap_refit,16,,0.4422188125700958
core6_operational_positive_weighted,9,bootstrap_refit,17,,0.40622636130193823
core6_operational_positive_weighted,9,bootstrap_refit,18,,0.5208004242920538
core6_operational_positive_weighted,9,bootstrap_refit,19,,0.4918131505042939
core6_operational_positive_weighted,9,bootstrap_refit,20,,0.40803153652189433
core6_operational_positive_weighted,9,bootstrap_refit,21,,0.34851878724164814
core6_operational_positive_weighted,9,bootstrap_refit,22,,0.4858783719865147
core6_operational_positive_weighted,9,bootstrap_refit,23,,0.5253937590835505
core6_operational_positive_weighted,9,bootstrap_refit,24,,0.4538356115757229
core6_operational_positive_weighted,9,bootstrap_refit,25,,0.45661027232560153
core6_operational_positive_weighted,9,bootstrap_refit,26,,0.3826922785453298
core6_operational_positive_weighted,9,bootstrap_refit,27,,0.3853478460898989
core6_operational_positive_weighted,9,bootstrap_refit,28,,0.5618376023697957
core6_operational_positive_weighted,9,bootstrap_refit,29,,0.5751031647247151
core6_operational_positive_weighted,9,bootstrap_refit,30,,0.5280199919601647
core6_operational_positive_weighted,9,leave_cycle_out,1,2009-2010,0.8063866757528343
core6_operational_positive_weighted,9,leave_cycle_out,2,2011-2012,0.8308967153264815
core6_operational_positive_weighted,9,leave_cycle_out,3,2013-2014,0.6458477748509636
core6_operational_positive_weighted,9,leave_cycle_out,4,2015-2016,0.8258676712714391
core6_operational_positive_weighted,9,leave_cycle_out,5,2017-2018,0.6630277334870637
core6_operational_positive_weighted,9,leave_cycle_out,6,2021-2023,0.8266582863156664
core6_operational_positive_weighted,10,bootstrap_refit,1,,0.40392808173401484
core6_operational_positive_weighted,10,bootstrap_refit,2,,0.5665693007322928
core6_operational_positive_weighted,10,bootstrap_refit,3,,0.4832060029058831
core6_operational_positive_weighted,10,bootstrap_refit,4,,0.4899812118938855
core6_operational_positive_weighted,10,bootstrap_refit,5,,0.38171805827327665
core6_operational_positive_weighted,10,bootstrap_refit,6,,0.4245310700137512
core6_operational_positive_weighted,10,bootstrap_refit,7,,0.30741723744039656
core6_operational_positive_weighted,10,bootstrap_refit,8,,0.3493446311026624
core6_operational_positive_weighted,10,bootstrap_refit,9,,0.7227292394914451
core6_operational_positive_weighted,10,bootstrap_refit,10,,0.44267571274347844
core6_operational_positive_weighted,10,bootstrap_refit,11,,0.39911016261079585
core6_operational_positive_weighted,10,bootstrap_refit,12,,0.48270804816190876
core6_operational_positive_weighted,10,bootstrap_refit,13,,0.4600728164636353
core6_operational_positive_weighted,10,bootstrap_refit,14,,0.45979316715817425
core6_operational_positive_weighted,10,bootstrap_refit,15,,0.3442293692361085
core6_operational_positive_weighted,10,bootstrap_refit,16,,0.3964944362449204
core6_operational_positive_weighted,10,bootstrap_refit,17,,0.3716979163603431
core6_operational_positive_weighted,10,bootstrap_refit,18,,0.3704269528887673
core6_operational_positive_weighted,10,bootstrap_refit,19,,0.318360886241329
core6_operational_positive_weighted,10,bootstrap_refit,20,,0.4590759992104063
core6_operational_positive_weighted,10,bootstrap_refit,21,,0.5339981849040621
core6_operational_positive_weighted,10,bootstrap_refit,22,,0.6161238865060237
core6_operational_positive_weighted,10,bootstrap_refit,23,,0.5253105766709163
core6_operational_positive_weighted,10,bootstrap_refit,24,,0.4758907337990275
core6_operational_positive_weighted,10,bootstrap_refit,25,,0.504305516903947
core6_operational_positive_weighted,10,bootstrap_refit,26,,0.6719114205367928
core6_operational_positive_weighted,10,bootstrap_refit,27,,0.5207071760110399
core6_operational_positive_weighted,10,bootstrap_refit,28,,0.4520229080969158
core6_operational_positive_weighted,10,bootstrap_refit,29,,0.6551900363814694
core6_operational_positive_weighted,10,bootstrap_refit,30,,0.4479752320602669
core6_operational_positive_weighted,10,leave_cycle_out,1,2009-2010,0.4859474334758914
core6_operational_positive_weighted,10,leave_cycle_out,2,2011-2012,0.6810866263329742
core6_operational_positive_weighted,10,leave_cycle_out,3,2013-2014,0.7766597183513021
core6_operational_positive_weighted,10,leave_cycle_out,4,2015-2016,0.5801204347312167
core6_operational_positive_weighted,10,leave_cycle_out,5,2017-2018,0.550313515262219
core6_operational_positive_weighted,10,leave_cycle_out,6,2021-2023,0.5782016158334842
core6_operational_positive_weighted,11,bootstrap_refit,1,,0.5159544673628221
core6_operational_positive_weighted,11,bootstrap_refit,2,,0.4574670130105547
core6_operational_positive_weighted,11,bootstrap_refit,3,,0.49372138039965185
core6_operational_positive_weighted,11,bootstrap_refit,4,,0.5485948429309546
core6_operational_positive_weighted,11,bootstrap_refit,5,,0.5736984740629788
core6_operational_positive_weighted,11,bootstrap_refit,6,,0.45179547373919954
core6_operational_positive_weighted,11,bootstrap_refit,7,,0.43417660132098085
core6_operational_positive_weighted,11,bootstrap_refit,8,,0.415619407087242
core6_operational_positive_weighted,11,bootstrap_refit,9,,0.4542862296937691
core6_operational_positive_weighted,11,bootstrap_refit,10,,0.5577880435665412
core6_operational_positive_weighted,11,bootstrap_refit,11,,0.4442093807664399
core6_operational_positive_weighted,11,bootstrap_refit,12,,0.41979423874508326
core6_operational_positive_weighted,11,bootstrap_refit,13,,0.48267654768894497
core6_operational_positive_weighted,11,bootstrap_refit,14,,0.3135982480078139
core6_operational_positive_weighted,11,bootstrap_refit,15,,0.5377368355336147
core6_operational_positive_weighted,11,bootstrap_refit,16,,0.5327806338842694
core6_operational_positive_weighted,11,bootstrap_refit,17,,0.5246383844687773
core6_operational_positive_weighted,11,bootstrap_refit,18,,0.40942322189076524
core6_operational_positive_weighted,11,bootstrap_refit,19,,0.5401143589017257
core6_operational_positive_weighted,11,bootstrap_refit,20,,0.5485080905034364
core6_operational_positive_weighted,11,bootstrap_refit,21,,0.485693416899834
core6_operational_positive_weighted,11,bootstrap_refit,22,,0.4975276667936211
