specification,k,centroid_id,n,share_percent,cycle_counts,centroid_bmi,member_median_bmi,member_q1_bmi,member_q3_bmi,missing_percent_bmi,centroid_triglycerides,member_median_triglycerides,member_q1_triglycerides,member_q3_triglycerides,missing_percent_triglycerides,centroid_ldl,member_median_ldl,member_q1_ldl,member_q3_ldl,missing_percent_ldl,centroid_hdl,member_median_hdl,member_q1_hdl,member_q3_hdl,missing_percent_hdl,centroid_age,member_median_age,member_q1_age,member_q3_age,missing_percent_age,centroid_waist_circumference,member_median_waist_circumference,member_q1_waist_circumference,member_q3_waist_circumference,missing_percent_waist_circumference
core6_operational_positive_weighted,14,K14-C07,74,10.08174386920981,"{""2009-2010"": 8, ""2011-2012"": 12, ""2013-2014"": 8, ""2015-2016"": 12, ""2017-2018"": 20, ""2021-2023"": 14}",35.855135135135136,35.7,32.7,38.9,1.3513513513513513,90.27027027027026,87.0,67.0,106.0,1.3513513513513513,134.64864864864865,134.0,121.0,148.0,1.3513513513513513,68.45945945945945,68.0,59.25,73.0,0.0,56.986486486486484,57.5,56.0,59.0,0.0,111.33783783783784,112.19999999999999,103.975,118.5,2.7027027027027026
core6_operational_positive_weighted,14,K14-C10,74,10.08174386920981,"{""2009-2010"": 9, ""2011-2012"": 10, ""2013-2014"": 15, ""2015-2016"": 11, ""2017-2018"": 13, ""2021-2023"": 16}",38.51337837837838,38.150000000000006,35.9,41.25,0.0,106.70270270270271,99.0,78.0,132.0,1.3513513513513513,85.20270270270271,87.0,71.0,96.0,1.3513513513513513,52.13513513513514,50.0,45.0,57.0,1.3513513513513513,56.4054054054054,57.0,55.0,59.0,0.0,118.1972972972973,119.0,114.9,124.5,6.756756756756757
core6_operational_positive_weighted,14,K14-C08,28,3.8147138964577656,"{""2009-2010"": 6, ""2011-2012"": 6, ""2013-2014"": 4, ""2015-2016"": 6, ""2017-2018"": 3, ""2021-2023"": 3}",27.826428571428572,27.65,25.7,29.6,0.0,378.8571428571429,360.5,314.75,417.25,0.0,107.57142857142857,104.0,77.5,116.0,32.142857142857146,46.892857142857146,44.0,39.5,48.0,0.0,54.392857142857146,54.5,53.0,57.25,0.0,97.60714285714286,99.8,91.2,102.95,3.571428571428571
core6_operational_positive_weighted,14,K14-C06,75,10.217983651226158,"{""2009-2010"": 13, ""2011-2012"": 19, ""2013-2014"": 14, ""2015-2016"": 11, ""2017-2018"": 10, ""2021-2023"": 8}",31.1424,31.1,28.2325,33.775,1.3333333333333335,112.30666666666666,109.0,87.75,131.5,6.666666666666667,114.75999999999999,114.5,102.0,128.5,6.666666666666667,52.38666666666666,52.0,46.0,58.75,6.666666666666667,50.06666666666667,50.0,48.0,52.0,0.0,101.04666666666667,100.19999999999999,95.625,106.1,1.3333333333333335
core6_operational_positive_weighted,14,K14-C09,88,11.989100817438691,"{""2009-2010"": 23, ""2011-2012"": 8, ""2013-2014"": 12, ""2015-2016"": 20, ""2017-2018"": 10, ""2021-2023"": 15}",31.6575,30.94,29.1,34.1,3.4090909090909087,181.26136363636363,179.5,154.25,217.5,6.8181818181818175,133.13636363636363,135.5,120.5,147.75,6.8181818181818175,45.79545454545455,44.0,41.0,49.75,6.8181818181818175,57.54545454545455,58.0,56.0,60.0,0.0,105.525,104.3,101.1,109.75,1.1363636363636365
core6_operational_positive_weighted,14,K14-C02,82,11.1716621253406,"{""2009-2010"": 8, ""2011-2012"": 15, ""2013-2014"": 18, ""2015-2016"": 10, ""2017-2018"": 21, ""2021-2023"": 10}",24.91182926829268,24.575000000000003,22.94,27.2975,0.0,125.03658536585365,120.5,90.25,146.0,2.4390243902439024,160.1341463414634,159.5,147.0,172.25,2.4390243902439024,55.65853658536585,55.0,49.0,61.0,2.4390243902439024,56.292682926829265,56.5,55.0,59.0,0.0,87.92317073170732,89.05,82.675,93.5,0.0
core6_operational_positive_weighted,14,K14-C04,72,9.809264305177113,"{""2009-2010"": 14, ""2011-2012"": 7, ""2013-2014"": 15, ""2015-2016"": 12, ""2017-2018"": 13, ""2021-2023"": 11}",27.483472222222225,27.45,24.675,30.2075,0.0,98.5,100.0,70.75,127.0,0.0,80.27777777777779,80.5,65.5,96.25,0.0,55.19444444444444,55.0,48.0,59.25,0.0,56.97222222222222,57.5,55.0,60.0,0.0,94.31527777777778,94.2,89.15,99.65,1.3888888888888888
core6_operational_positive_weighted,14,K14-C13,37,5.040871934604905,"{""2009-2010"": 6, ""2011-2012"": 4, ""2013-2014"": 12, ""2015-2016"": 5, ""2017-2018"": 2, ""2021-2023"": 8}",38.58918918918919,38.95,35.5,41.7875,2.7027027027027026,270.7837837837838,263.0,237.0,308.0,0.0,95.0,90.0,74.0,116.0,0.0,40.45945945945946,40.0,36.0,45.0,0.0,53.432432432432435,55.0,50.0,56.0,0.0,122.15945945945946,121.8,113.8,130.7,0.0
core6_operational_positive_weighted,14,K14-C05,55,7.493188010899182,"{""2009-2010"": 11, ""2011-2012"": 8, ""2013-2014"": 6, ""2015-2016"": 11, ""2017-2018"": 12, ""2021-2023"": 7}",31.356,30.9,28.78,33.849999999999994,0.0,180.83636363636364,173.0,138.0,220.5,0.0,182.76363636363635,181.0,167.0,192.5,0.0,48.29090909090909,50.0,42.0,53.5,0.0,52.67272727272727,53.0,50.0,55.0,0.0,105.07454545454546,103.7,100.35,110.25,0.0
core6_operational_positive_weighted,14,K14-C12,59,8.038147138964577,"{""2009-2010"": 7, ""2011-2012"": 8, ""2013-2014"": 8, ""2015-2016"": 9, ""2017-2018"": 16, ""2021-2023"": 11}",42.22237288135593,41.6,39.900000000000006,43.95,0.0,120.47457627118644,117.0,98.5,140.0,1.694915254237288,131.47457627118644,129.5,117.25,148.0,1.694915254237288,47.94915254237288,47.0,44.0,52.0,1.694915254237288,50.813559322033896,51.0,47.5,53.5,0.0,122.80338983050848,123.2,119.1,128.55,5.084745762711865
core6_operational_positive_weighted,14,K14-C03,3,0.4087193460490463,"{""2013-2014"": 1, ""2017-2018"": 1, ""2021-2023"": 1}",31.0,30.8,27.9,34.0,0.0,205.33333333333331,207.0,201.5,210.0,0.0,343.33333333333337,354.0,327.5,364.5,0.0,48.333333333333336,49.0,48.0,49.0,0.0,54.333333333333336,55.0,54.0,55.0,0.0,103.23333333333333,101.8,95.75,110.0,0.0
core6_operational_positive_weighted,14,K14-C11,4,0.544959128065395,"{""2013-2014"": 1, ""2017-2018"": 1, ""2021-2023"": 2}",33.0,32.85,29.8,36.05,0.0,767.5,771.0,732.25,806.25,0.0,122.0,,,,100.0,39.5,40.5,31.25,48.75,0.0,51.75,50.5,49.25,53.0,0.0,109.55,111.0,103.5,119.0,25.0
core6_operational_positive_weighted,15,K15-C14,52,7.084468664850137,"{""2009-2010"": 7, ""2011-2012"": 8, ""2013-2014"": 9, ""2015-2016"": 10, ""2017-2018"": 11, ""2021-2023"": 7}",41.345,41.2,38.9,43.0,0.0,131.8076923076923,118.0,100.0,168.5,1.9230769230769231,126.48076923076923,122.0,111.5,142.5,1.9230769230769231,45.63461538461539,45.0,41.0,48.0,1.9230769230769231,48.71153846153846,48.0,47.0,51.0,0.0,121.9,121.95,117.125,127.875,3.8461538461538463
core6_operational_positive_weighted,15,K15-C05,80,10.899182561307901,"{""2009-2010"": 17, ""2011-2012"": 13, ""2013-2014"": 15, ""2015-2016"": 12, ""2017-2018"": 8, ""2021-2023"": 15}",29.581125,28.9,27.3,32.0,3.75,113.88749999999999,106.0,87.0,128.0,8.75,118.6125,119.0,107.0,127.0,8.75,55.275,56.0,49.0,63.0,8.75,57.8,58.0,56.0,60.0,0.0,99.39874999999999,100.0,95.9,103.5,3.75
core6_operational_positive_weighted,15,K15-C08,77,10.490463215258854,"{""2009-2010"": 15, ""2011-2012"": 19, ""2013-2014"": 15, ""2015-2016"": 11, ""2017-2018"": 9, ""2021-2023"": 8}",31.90987012987013,31.549999999999997,28.9075,34.8,1.2987012987012987,107.35064935064935,100.0,76.5,130.5,6.493506493506493,114.24675324675324,115.0,101.5,129.0,6.493506493506493,54.37662337662338,54.5,48.0,63.0,6.493506493506493,50.23376623376623,50.0,48.0,52.0,0.0,101.91168831168831,101.45,97.5,106.875,3.896103896103896
core6_operational_positive_weighted,15,K15-C11,70,9.536784741144414,"{""2009-2010"": 7, ""2011-2012"": 6, ""2013-2014"": 16, ""2015-2016"": 9, ""2017-2018"": 16, ""2021-2023"": 16}",39.31557142857143,38.9,36.824999999999996,41.4675,0.0,108.98571428571428,104.5,79.0,135.5,0.0,89.1,89.0,79.25,99.0,0.0,51.142857142857146,49.0,44.0,57.0,0.0,56.8,57.0,55.0,59.0,0.0,120.42571428571429,120.65,115.375,126.85,2.857142857142857
core6_operational_positive_weighted,15,K15-C06,41,5.5858310626703,"{""2009-2010"": 6, ""2011-2012"": 8, ""2013-2014"": 6, ""2015-2016"": 8, ""2017-2018"": 8, ""2021-2023"": 5}",29.481463414634145,29.1,27.0,31.1,0.0,152.73170731707316,159.0,115.0,175.0,0.0,189.7073170731707,185.0,174.0,200.0,0.0,50.41463414634146,50.0,46.0,56.0,0.0,51.951219512195124,52.0,50.0,54.0,0.0,100.78292682926829,101.1,94.4,106.0,0.0
core6_operational_positive_weighted,15,K15-C01,49,6.67574931880109,"{""2009-2010"": 10, ""2011-2012"": 11, ""2013-2014"": 4, ""2015-2016"": 9, ""2017-2018"": 6, ""2021-2023"": 9}",24.25877551020408,23.4,21.7,26.1,0.0,71.51020408163266,67.0,56.0,79.0,0.0,119.26530612244898,118.0,95.0,140.0,0.0,84.53061224489795,80.0,75.0,92.0,0.0,55.36734693877551,56.0,53.0,58.0,0.0,85.90204081632653,85.2,80.3,89.0,0.0
core6_operational_positive_weighted,15,K15-C07,28,3.8147138964577656,"{""2009-2010"": 6, ""2011-2012"": 6, ""2013-2014"": 4, ""2015-2016"": 6, ""2017-2018"": 3, ""2021-2023"": 3}",27.826428571428572,27.65,25.7,29.6,0.0,378.8571428571429,360.5,314.75,417.25,0.0,107.57142857142857,104.0,77.5,116.0,32.142857142857146,46.892857142857146,44.0,39.5,48.0,0.0,54.392857142857146,54.5,53.0,57.25,0.0,97.60714285714286,99.8,91.2,102.95,3.571428571428571
core6_operational_positive_weighted,15,K15-C02,71,9.673024523160763,"{""2009-2010"": 6, ""2011-2012"": 13, ""2013-2014"": 15, ""2015-2016"": 8, ""2017-2018"": 19, ""2021-2023"": 10}",24.405352112676056,24.1,22.25,26.75,0.0,123.38028169014085,119.5,89.25,143.75,1.4084507042253522,158.1830985915493,158.5,147.0,168.75,1.4084507042253522,56.40845070422535,55.0,50.0,61.0,1.4084507042253522,56.40845070422535,57.0,55.0,59.0,0.0,86.92676056338028,86.3,81.19999999999999,93.4,0.0
core6_operational_positive_weighted,15,K15-C04,56,7.629427792915531,"{""2009-2010"": 9, ""2011-2012"": 5, ""2013-2014"": 11, ""2015-2016"": 9, ""2017-2018"": 12, ""2021-2023"": 10}",28.15267857142857,27.8,24.575,31.549999999999997,0.0,99.39285714285714,96.5,69.25,128.0,0.0,68.76785714285717,71.0,57.0,81.0,0.0,55.75,54.5,48.75,61.25,0.0,56.07142857142857,56.5,54.0,59.0,0.0,94.99464285714285,94.0,88.69999999999999,99.975,3.571428571428571
core6_operational_positive_weighted,15,K15-C09,63,8.583106267029974,"{""2009-2010"": 18, ""2011-2012"": 5, ""2013-2014"": 5, ""2015-2016"": 16, ""2017-2018"": 12, ""2021-2023"": 7}",31.291746031746033,30.87,28.95,33.650000000000006,1.5873015873015872,205.36507936507937,194.0,170.0,246.5,0.0,151.84126984126985,150.0,141.0,158.0,0.0,43.317460317460316,42.0,39.0,47.5,0.0,56.58730158730159,57.0,54.0,60.0,0.0,104.82698412698413,104.5,102.05,109.3,0.0
core6_operational_positive_weighted,15,K15-C13,4,0.544959128065395,"{""2013-2014"": 1, ""2017-2018"": 1, ""2021-2023"": 2}",33.0,32.85,29.8,36.05,0.0,767.5,771.0,732.25,806.25,0.0,122.0,,,,100.0,39.5,40.5,31.25,48.75,0.0,51.75,50.5,49.25,53.0,0.0,109.55,111.0,103.5,119.0,25.0
core6_operational_positive_weighted,15,K15-C15,33,4.4959128065395095,"{""2009-2010"": 2, ""2011-2012"": 4, ""2013-2014"": 11, ""2015-2016"": 8, ""2017-2018"": 4, ""2021-2023"": 4}",54.19030303030303,52.8,50.2,58.03,0.0,112.84848484848484,107.0,95.0,125.5,6.0606060606060606,109.78787878787878,104.0,95.0,125.0,6.0606060606060606,52.06060606060606,50.0,43.0,55.0,6.0606060606060606,54.75757575757576,55.0,52.0,58.0,0.0,142.36363636363637,143.25,137.975,149.2,3.0303030303030303
core6_operational_positive_weighted,15,K15-C12,44,5.994550408719346,"{""2009-2010"": 8, ""2011-2012"": 5, ""2013-2014"": 12, ""2015-2016"": 6, ""2017-2018"": 2, ""2021-2023"": 11}",37.07386363636364,36.5,34.25,40.35,2.272727272727273,259.0,253.0,215.25,300.25,0.0,99.02272727272728,96.5,77.5,116.5,0.0,42.0,41.0,36.0,46.25,0.0,55.0,56.0,52.0,58.0,0.0,119.2840909090909,116.95,111.89999999999999,126.3,0.0
core6_operational_positive_weighted,15,K15-C10,63,8.583106267029974,"{""2009-2010"": 6, ""2011-2012"": 9, ""2013-2014"": 7, ""2015-2016"": 11, ""2017-2018"": 20, ""2021-2023"": 10}",39.45095238095238,39.9,36.3,42.0,0.0,106.80952380952381,101.0,75.0,130.0,3.1746031746031744,142.4920634920635,143.0,129.0,154.0,3.1746031746031744,63.01587301587301,63.0,54.25,70.0,1.5873015873015872,56.84126984126984,57.0,55.0,59.0,0.0,118.07777777777778,118.5,113.225,123.07499999999999,1.5873015873015872
core6_operational_positive_weighted,15,K15-C03,3,0.4087193460490463,"{""2013-2014"": 1, ""2017-2018"": 1, ""2021-2023"": 1}",31.0,30.8,27.9,34.0,0.0,205.33333333333331,207.0,201.5,210.0,0.0,343.33333333333337,354.0,327.5,364.5,0.0,48.333333333333336,49.0,48.0,49.0,0.0,54.333333333333336,55.0,54.0,55.0,0.0,103.23333333333333,101.8,95.75,110.0,0.0
core6_operational_positive_weighted,16,K16-C05,50,6.811989100817439,"{""2009-2010"": 11, ""2011-2012"": 11, ""2013-2014"": 7, ""2015-2016"": 7, ""2017-2018"": 9, ""2021-2023"": 5}",28.942,28.65,27.0,30.96,0.0,140.72,139.5,102.25,170.5,0.0,188.3,184.0,173.0,198.75,0.0,52.96,52.0,48.25,57.75,0.0,54.18,54.0,51.0,57.75,0.0,99.006,100.1,92.675,103.875,0.0
core6_operational_positive_weighted,16,K16-C14,53,7.220708446866484,"{""2009-2010"": 7, ""2011-2012"": 7, ""2013-2014"": 9, ""2015-2016"": 10, ""2017-2018"": 11, ""2021-2023"": 9}",41.767169811320755,41.3,39.3,43.3,0.0,127.15094339622641,117.5,101.5,154.0,1.8867924528301887,128.03773584905662,127.5,110.0,149.0,1.8867924528301887,46.37735849056604,45.5,43.0,48.25,1.8867924528301887,49.16981132075472,49.0,47.0,51.0,0.0,122.06981132075472,122.30000000000001,119.1,127.875,5.660377358490567
core6_operational_positive_weighted,16,K16-C08,73,9.945504087193461,"{""2009-2010"": 17, ""2011-2012"": 6, ""2013-2014"": 8, ""2015-2016"": 20, ""2017-2018"": 13, ""2021-2023"": 9}",30.64109589041096,30.12,28.155,33.2,1.36986301369863,214.8082191780822,205.0,175.0,249.0,0.0,151.26027397260273,151.0,139.0,160.0,0.0,43.602739726027394,42.0,39.0,48.0,0.0,55.95890410958904,57.0,53.0,59.0,0.0,103.45068493150686,103.7,99.7,109.1,0.0
core6_operational_positive_weighted,16,K16-C10,50,6.811989100817439,"{""2009-2010"": 11, ""2011-2012"": 6, ""2013-2014"": 7, ""2015-2016"": 7, ""2017-2018"": 8, ""2021-2023"": 11}",34.919399999999996,35.04,32.43,37.125,0.0,83.96,80.0,58.25,99.0,0.0,69.52000000000001,69.0,57.0,82.75,0.0,59.12,58.0,53.0,67.0,0.0,55.56,56.0,53.0,58.0,0.0,108.414,108.30000000000001,102.175,115.7,12.0
core6_operational_positive_weighted,16,K16-C13,64,8.71934604904632,"{""2009-2010"": 7, ""2011-2012"": 7, ""2013-2014"": 14, ""2015-2016"": 9, ""2017-2018"": 13, ""2021-2023"": 14}",38.614375,38.325,36.0,41.1,0.0,147.6875,141.0,112.5,185.0,1.5625,101.171875,99.0,89.0,115.0,1.5625,47.296875,46.0,42.0,51.5,1.5625,57.453125,58.0,56.0,60.0,0.0,119.40625,118.65,114.425,124.675,0.0
core6_operational_positive_weighted,16,K16-C01,37,5.040871934604905,"{""2009-2010"": 7, ""2011-2012"": 10, ""2013-2014"": 3, ""2015-2016"": 6, ""2017-2018"": 5, ""2021-2023"": 6}",24.013513513513516,23.5,21.9,25.7,0.0,84.8108108108108,71.0,56.0,88.0,0.0,102.0,96.0,87.0,118.0,0.0,85.72972972972974,80.0,78.0,91.0,0.0,55.7027027027027,56.0,53.0,58.0,0.0,86.58378378378379,86.2,81.5,90.0,0.0
core6_operational_positive_weighted,16,K16-C06,73,9.945504087193461,"{""2009-2010"": 11, ""2011-2012"": 11, ""2013-2014"": 12, ""2015-2016"": 9, ""2017-2018"": 12, ""2021-2023"": 18}",30.802739726027397,30.15,28.525,33.0,4.10958904109589,107.32876712328766,102.0,82.0,124.0,10.95890410958904,128.42465753424656,125.0,118.0,140.0,10.95890410958904,58.95890410958904,58.0,52.0,66.0,9.58904109589041,57.76712328767123,58.0,56.0,59.0,0.0,101.54520547945205,101.0,98.675,104.275,4.10958904109589
core6_operational_positive_weighted,16,K16-C04,45,6.130790190735695,"{""2009-2010"": 8, ""2011-2012"": 5, ""2013-2014"": 9, ""2015-2016"": 11, ""2017-2018"": 8, ""2021-2023"": 4}",26.12777777777778,26.7,23.6,27.9,0.0,103.64444444444445,103.0,78.0,128.0,0.0,85.88888888888889,89.0,76.0,98.0,0.0,49.266666666666666,50.0,43.0,55.0,0.0,57.044444444444444,58.0,56.0,60.0,0.0,91.23555555555555,92.0,86.8,95.9,0.0
core6_operational_positive_weighted,16,K16-C12,9,1.226158038147139,"{""2009-2010"": 2, ""2011-2012"": 1, ""2013-2014"": 1, ""2015-2016"": 1, ""2017-2018"": 2, ""2021-2023"": 2}",30.56222222222222,30.2,28.6,33.2,0.0,623.6666666666667,535.0,502.0,759.0,0.0,122.0,,,,100.0,43.88888888888889,41.0,37.0,48.0,0.0,52.111111111111114,51.0,49.0,54.0,0.0,105.57777777777778,105.44999999999999,99.82499999999999,111.8,11.11111111111111
core6_operational_positive_weighted,16,K16-C07,71,9.673024523160763,"{""2009-2010"": 12, ""2011-2012"": 18, ""2013-2014"": 13, ""2015-2016"": 9, ""2017-2018"": 10, ""2021-2023"": 9}",31.57112676056338,31.15,28.45,34.150000000000006,1.4084507042253522,110.54929577464787,104.5,80.0,133.0,7.042253521126761,116.5774647887324,115.5,102.0,129.75,7.042253521126761,53.23943661971831,53.0,48.0,59.75,7.042253521126761,49.985915492957744,50.0,48.0,52.0,0.0,101.99577464788733,101.45,97.85,106.775,1.4084507042253522
core6_operational_positive_weighted,16,K16-C02,64,8.71934604904632,"{""2009-2010"": 7, ""2011-2012"": 9, ""2013-2014"": 15, ""2015-2016"": 9, ""2017-2018"": 15, ""2021-2023"": 9}",23.20875,23.35,21.76,24.725,0.0,107.765625,107.0,76.0,132.5,1.5625,148.421875,150.0,135.0,161.0,1.5625,60.5,57.0,52.0,69.5,1.5625,55.328125,55.0,53.0,57.25,0.0,83.440625,84.15,79.125,86.85,0.0
core6_operational_positive_weighted,16,K16-C16,38,5.177111716621254,"{""2009-2010"": 2, ""2011-2012"": 5, ""2013-2014"": 13, ""2015-2016"": 9, ""2017-2018"": 4, ""2021-2023"": 5}",52.93631578947368,51.5,48.4,56.6875,0.0,104.0,104.0,79.75,117.5,5.263157894736842,107.81578947368422,104.0,88.75,122.75,5.263157894736842,52.368421052631575,50.5,44.5,55.25,5.263157894736842,54.89473684210526,55.0,52.25,58.0,0.0,140.7736842105263,142.6,136.0,149.0,2.631578947368421
core6_operational_positive_weighted,16,K16-C03,4,0.544959128065395,"{""2013-2014"": 1, ""2017-2018"": 2, ""2021-2023"": 1}",28.775000000000002,27.9,24.275,32.4,0.0,204.75,205.0,201.25,208.5,0.0,320.5,327.5,288.75,359.25,0.0,45.0,48.0,44.0,49.0,0.0,55.0,55.0,54.5,55.5,0.0,98.35,95.75,88.2,105.9,0.0
core6_operational_positive_weighted,16,K16-C11,50,6.811989100817439,"{""2009-2010"": 5, ""2011-2012"": 7, ""2013-2014"": 5, ""2015-2016"": 10, ""2017-2018"": 17, ""2021-2023"": 6}",39.0422,38.55,35.7,41.575,0.0,99.63999999999999,92.5,70.0,115.75,0.0,145.78,145.0,134.0,154.75,0.0,67.72,67.0,57.0,73.75,0.0,56.7,57.0,55.25,58.75,0.0,118.58800000000001,118.5,113.225,122.875,0.0
core6_operational_positive_weighted,16,K16-C15,24,3.2697547683923704,"{""2009-2010"": 5, ""2011-2012"": 3, ""2013-2014"": 10, ""2015-2016"": 1, ""2017-2018"": 1, ""2021-2023"": 4}",40.34791666666667,40.7,36.85,42.25,4.166666666666666,284.0,281.5,251.25,316.75,0.0,99.125,90.0,75.75,123.5,0.0,40.375,39.5,34.0,45.0,0.0,52.833333333333336,52.0,50.0,56.0,0.0,126.80833333333334,126.4,120.5,132.675,0.0
core6_operational_positive_weighted,16,K16-C09,29,3.9509536784741144,"{""2009-2010"": 5, ""2011-2012"": 6, ""2013-2014"": 5, ""2015-2016"": 5, ""2017-2018"": 2, ""2021-2023"": 6}",28.82689655172414,28.1,26.3,31.42,0.0,322.8275862068965,318.0,262.0,365.0,0.0,94.06896551724138,94.0,73.0,111.0,13.793103448275861,42.827586206896555,41.0,37.0,46.0,0.0,54.724137931034484,56.0,53.0,57.0,0.0,98.84827586206896,100.15,93.525,105.125,3.4482758620689653
core6_operational_positive_weighted,17,K17-C06,73,9.945504087193461,"{""2009-2010"": 13, ""2011-2012"": 13, ""2013-2014"": 11, ""2015-2016"": 10, ""2017-2018"": 11, ""2021-2023"": 15}",30.800821917808218,30.15,28.275,33.0,4.10958904109589,111.50684931506851,104.0,87.0,128.0,10.95890410958904,128.3013698630137,126.0,119.0,138.0,10.95890410958904,56.89041095890411,57.0,51.0,64.0,9.58904109589041,57.945205479452056,58.0,57.0,59.0,0.0,102.26575342465753,101.05,99.0,104.65,4.10958904109589
core6_operational_positive_weighted,17,K17-C15,46,6.267029972752043,"{""2009-2010"": 7, ""2011-2012"": 6, ""2013-2014"": 7, ""2015-2016"": 8, ""2017-2018"": 10, ""2021-2023"": 8}",41.86391304347826,41.455,40.1,43.434999999999995,0.0,118.26086956521739,115.0,85.0,140.0,2.1739130434782608,124.04347826086956,122.0,109.0,138.0,2.1739130434782608,46.30434782608696,45.0,43.0,48.0,2.1739130434782608,48.891304347826086,48.5,47.0,51.0,0.0,123.16304347826087,122.5,120.0,128.47500000000002,4.3478260869565215
core6_operational_positive_weighted,17,K17-C08,35,4.768392370572207,"{""2009-2010"": 5, ""2011-2012"": 7, ""2013-2014"": 6, ""2015-2016"": 8, ""2017-2018"": 1, ""2021-2023"": 8}",29.594571428571427,28.5,27.5,31.76,0.0,294.65714285714284,287.0,251.5,350.5,0.0,94.08571428571429,94.0,77.0,111.0,5.714285714285714,45.628571428571426,45.0,38.5,48.0,0.0,55.857142857142854,56.0,54.0,58.0,0.0,100.35714285714286,102.6,95.075,106.1,2.857142857142857
core6_operational_positive_weighted,17,K17-C09,42,5.722070844686648,"{""2009-2010"": 10, ""2011-2012"": 3, ""2013-2014"": 6, ""2015-2016"": 12, ""2017-2018"": 7, ""2021-2023"": 4}",32.28,31.71,29.7,35.2,2.380952380952381,229.78571428571428,234.5,171.0,269.25,0.0,161.66666666666666,157.0,149.25,171.75,0.0,43.833333333333336,42.5,40.0,47.75,0.0,58.214285714285715,59.0,57.0,60.0,0.0,107.7547619047619,107.1,103.025,112.075,0.0
core6_operational_positive_weighted,17,K17-C05,45,6.130790190735695,"{""2009-2010"": 9, ""2011-2012"": 11, ""2013-2014"": 7, ""2015-2016"": 5, ""2017-2018"": 10, ""2021-2023"": 3}",28.68311111111111,28.3,27.0,30.7,0.0,139.15555555555554,139.0,99.0,172.0,0.0,190.64444444444445,188.0,175.0,200.0,0.0,53.51111111111111,52.0,50.0,60.0,0.0,53.977777777777774,54.0,51.0,56.0,0.0,97.85111111111111,99.5,91.1,103.0,0.0
core6_operational_positive_weighted,17,K17-C16,24,3.2697547683923704,"{""2009-2010"": 4, ""2011-2012"": 2, ""2013-2014"": 9, ""2015-2016"": 1, ""2017-2018"": 2, ""2021-2023"": 6}",40.98875,41.25,38.1875,42.175,0.0,258.75,259.5,214.75,301.25,0.0,83.79166666666669,78.5,72.75,95.75,0.0,41.125,40.5,36.75,44.25,0.0,54.541666666666664,55.0,52.0,58.0,0.0,126.9875,126.05000000000001,120.5,132.5,0.0
core6_operational_positive_weighted,17,K17-C12,43,5.858310626702997,"{""2009-2010"": 9, ""2011-2012"": 3, ""2013-2014"": 8, ""2015-2016"": 10, ""2017-2018"": 8, ""2021-2023"": 5}",32.54348837209302,32.135,29.3,35.5075,2.3255813953488373,207.32558139534882,200.0,174.0,237.0,0.0,140.69767441860466,139.0,127.5,153.5,0.0,42.348837209302324,41.0,36.5,48.5,0.0,51.06976744186046,51.0,49.5,53.0,0.0,107.08604651162791,106.4,100.85,113.15,0.0
core6_operational_positive_weighted,17,K17-C13,11,1.4986376021798364,"{""2009-2010"": 3, ""2011-2012"": 1, ""2013-2014"": 1, ""2015-2016"": 2, ""2017-2018"": 2, ""2021-2023"": 2}",29.579090909090908,28.72,27.4,32.27,0.0,592.7272727272726,524.0,491.0,705.5,0.0,122.0,,,,100.0,43.09090909090909,41.0,36.5,46.0,0.0,51.90909090909091,51.0,48.0,55.0,0.0,103.51818181818182,102.19999999999999,96.4,110.15,9.090909090909092
core6_operational_positive_weighted,17,K17-C01,41,5.5858310626703,"{""2009-2010"": 9, ""2011-2012"": 11, ""2013-2014"": 3, ""2015-2016"": 7, ""2017-2018"": 4, ""2021-2023"": 7}",23.649268292682926,23.4,21.7,24.9,0.0,73.04878048780488,67.0,59.0,78.0,0.0,117.36585365853658,118.0,95.0,137.0,0.0,85.19512195121952,80.0,76.0,91.0,0.0,55.073170731707314,55.0,53.0,58.0,0.0,84.42682926829269,84.8,80.3,87.6,0.0
core6_operational_positive_weighted,17,K17-C17,33,4.4959128065395095,"{""2009-2010"": 2, ""2011-2012"": 5, ""2013-2014"": 10, ""2015-2016"": 8, ""2017-2018"": 4, ""2021-2023"": 4}",54.19636363636364,52.7,50.2,58.03,0.0,106.33333333333333,106.0,89.0,122.25,3.0303030303030303,107.03030303030303,103.5,86.75,122.75,3.0303030303030303,51.96969696969697,49.5,43.0,55.0,3.0303030303030303,54.54545454545455,55.0,52.0,57.0,0.0,141.78181818181818,143.05,136.875,149.2,3.0303030303030303
core6_operational_positive_weighted,17,K17-C14,69,9.400544959128066,"{""2009-2010"": 6, ""2011-2012"": 5, ""2013-2014"": 15, ""2015-2016"": 9, ""2017-2018"": 21, ""2021-2023"": 13}",40.26434782608696,40.1,37.57,42.8,0.0,123.27536231884058,116.0,100.0,143.0,2.898550724637681,113.14492753623188,111.0,97.0,130.5,2.898550724637681,49.594202898550726,49.0,45.0,54.0,2.898550724637681,57.46376811594203,58.0,56.0,59.0,0.0,121.80144927536232,121.65,116.95,127.4,1.4492753623188406
