specification,k,centroid_id,n,share_percent,cycle_counts,centroid_bmi,member_median_bmi,member_q1_bmi,member_q3_bmi,missing_percent_bmi,centroid_triglycerides,member_median_triglycerides,member_q1_triglycerides,member_q3_triglycerides,missing_percent_triglycerides,centroid_ldl,member_median_ldl,member_q1_ldl,member_q3_ldl,missing_percent_ldl,centroid_hdl,member_median_hdl,member_q1_hdl,member_q3_hdl,missing_percent_hdl,centroid_age,member_median_age,member_q1_age,member_q3_age,missing_percent_age,centroid_waist_circumference,member_median_waist_circumference,member_q1_waist_circumference,member_q3_waist_circumference,missing_percent_waist_circumference
core6_all_equal,13,K13-C13,59,4.287790697674419,"{""2009-2010"": 6, ""2011-2012"": 6, ""2013-2014"": 16, ""2015-2016"": 13, ""2017-2018"": 10, ""2021-2023"": 8}",52.13389830508474,50.4,48.1,54.7,0.0,108.9322033898305,101.0,67.0,123.0,3.389830508474576,109.4406779661017,105.0,89.0,128.0,3.389830508474576,54.47457627118644,51.0,45.0,60.5,1.694915254237288,54.66101694915254,55.0,52.5,57.5,0.0,139.4822033898305,140.14999999999998,133.0,147.225,1.694915254237288
core6_all_equal,13,K13-C03,158,11.482558139534884,"{""2009-2010"": 15, ""2011-2012"": 32, ""2013-2014"": 26, ""2015-2016"": 21, ""2017-2018"": 35, ""2021-2023"": 29}",25.162974683544306,24.85,23.075000000000003,27.424999999999997,1.2658227848101267,118.25949367088607,111.0,85.0,143.0,0.6329113924050633,159.77848101265823,157.0,145.0,169.0,0.6329113924050633,58.54430379746835,56.0,52.0,66.0,0.0,57.12658227848101,57.0,55.0,59.0,0.0,88.80316455696203,89.25,82.3,94.8,1.2658227848101267
core6_all_equal,13,K13-C10,134,9.738372093023257,"{""2009-2010"": 24, ""2011-2012"": 26, ""2013-2014"": 24, ""2015-2016"": 17, ""2017-2018"": 18, ""2021-2023"": 25}",38.28917910447761,38.004999999999995,34.7,41.3,0.0,126.61194029850746,118.0,91.0,156.0,2.2388059701492535,118.94029850746269,118.0,100.0,135.5,2.2388059701492535,48.156716417910445,48.0,42.0,54.0,2.2388059701492535,49.17910447761194,49.0,47.0,51.0,0.0,116.16567164179104,115.4,108.425,122.5,1.4925373134328357
core6_all_equal,13,K13-C08,108,7.848837209302325,"{""2009-2010"": 19, ""2011-2012"": 15, ""2013-2014"": 14, ""2015-2016"": 24, ""2017-2018"": 20, ""2021-2023"": 16}",34.041666666666664,33.7,31.275,36.3,0.0,163.48148148148147,160.0,128.75,190.0,0.0,157.97222222222223,154.5,143.75,170.25,0.0,48.81481481481481,49.0,42.75,53.25,0.0,57.5462962962963,58.0,56.0,60.0,0.0,110.03888888888889,108.9,103.95,114.64999999999999,0.0
core6_all_equal,13,K13-C07,70,5.087209302325581,"{""2009-2010"": 17, ""2011-2012"": 8, ""2013-2014"": 11, ""2015-2016"": 15, ""2017-2018"": 13, ""2021-2023"": 6}",28.929285714285715,28.689999999999998,27.1175,30.625,0.0,163.85714285714286,171.0,117.0,201.0,0.0,193.4714285714286,184.0,170.0,199.75,0.0,50.74285714285714,50.5,46.25,56.0,0.0,51.471428571428575,51.0,50.0,53.0,0.0,98.33642857142857,99.7,92.5,103.0,1.4285714285714286
core6_all_equal,13,K13-C05,171,12.42732558139535,"{""2009-2010"": 33, ""2011-2012"": 19, ""2013-2014"": 23, ""2015-2016"": 26, ""2017-2018"": 26, ""2021-2023"": 44}",28.924269005847954,28.76,26.8,31.049999999999997,2.3391812865497075,104.42690058479533,99.0,80.0,131.0,8.187134502923977,97.12865497076024,99.0,79.0,113.0,8.187134502923977,54.3625730994152,55.0,48.0,60.0,8.187134502923977,56.98830409356725,57.0,55.0,59.0,0.0,97.46140350877192,97.3,92.4,102.2,3.508771929824561
core6_all_equal,13,K13-C01,74,5.377906976744186,"{""2009-2010"": 14, ""2011-2012"": 8, ""2013-2014"": 8, ""2015-2016"": 18, ""2017-2018"": 14, ""2021-2023"": 12}",24.06797297297297,23.53,20.5,26.1,1.3513513513513513,70.1081081081081,61.0,50.0,82.0,4.054054054054054,118.41891891891892,116.0,95.0,141.0,4.054054054054054,100.48648648648648,96.0,90.0,107.5,0.0,54.148648648648646,55.0,52.0,57.0,0.0,85.94662162162162,84.8,80.3,91.7,1.3513513513513513
core6_all_equal,13,K13-C04,136,9.883720930232558,"{""2009-2010"": 22, ""2011-2012"": 19, ""2013-2014"": 27, ""2015-2016"": 20, ""2017-2018"": 21, ""2021-2023"": 27}",25.72404411764706,25.605,23.025,28.175,1.4705882352941175,89.35294117647058,83.0,64.0,105.0,4.411764705882353,118.31617647058823,119.5,104.0,135.75,4.411764705882353,59.36764705882353,59.0,52.0,67.0,4.411764705882353,48.845588235294116,49.0,47.0,51.0,0.0,89.2764705882353,90.2,83.3,95.275,2.941176470588235
core6_all_equal,13,K13-C12,15,1.0901162790697674,"{""2009-2010"": 4, ""2011-2012"": 1, ""2013-2014"": 2, ""2015-2016"": 2, ""2017-2018"": 2, ""2021-2023"": 4}",29.540666666666667,28.72,27.4,32.27,0.0,566.3333333333334,511.0,487.5,600.5,0.0,123.0,,,,100.0,43.06666666666666,41.0,35.5,46.0,0.0,52.733333333333334,53.0,49.5,55.5,0.0,104.24333333333334,104.19999999999999,98.475,110.15,6.666666666666667
core6_all_equal,13,K13-C02,136,9.883720930232558,"{""2009-2010"": 25, ""2011-2012"": 17, ""2013-2014"": 24, ""2015-2016"": 23, ""2017-2018"": 18, ""2021-2023"": 29}",22.887058823529415,22.5,20.675,25.3,0.0,78.53676470588235,73.0,53.75,92.5,2.941176470588235,109.00735294117648,111.0,91.75,128.0,2.941176470588235,72.75735294117646,74.0,66.0,80.0,1.4705882352941175,56.544117647058826,56.0,55.0,59.0,0.0,83.1033088235294,82.9,77.65,88.30000000000001,0.7352941176470588
